XPRO INDIA LIMITED - Xpro,06AAACX0120H3ZU
XIAOMI TECHNOLOGY INDIA PRIVATE LIMITED - XIAOMI,30AAACX1645B1Z1
XSEED EDUCATION PRIVATE LIMITED - Xseed,33AAACX1656L1Z7
XURMO TECHNOLOGIES PRIVATE LIMITED - XURMO TECHNOLOGIES,29AAACX0764H2Z5
YARDI PRABHU & ASSOCIATES LIMITED LIABILITY PARTNERSHIP - Yardi Prabhu & Associates LLP,27AABFY6571B1Z5
YANMAR COROMANDEL AGRISOLUTIONS PRIVATE LIMITED - Yanmar Coromandel Agrisolutions,33AAACY6849A1ZG
GADGETWOOD ESERVICES PRIVATE LIMITED - Yaantra,07AAFCG1371A1Z5
YARDI PRABHU CONSULTANTS & VALUERS PRIVATE LIMITED - Yardi Prabhu Consultants,27AAACY1337P1ZX
YASHO INDUSTRIES LIMITED - Yasho Industries,24AAACY0396G1ZD
YASHASHVI RASAYAN PRIVATE LIMITED - YASHASHVI RASAYAN,24AAACY1854F2ZH
YATRA ONLINE PRIVATE LIMITED - Yatra Online,37AAACY2602D1ZR
YENTOP MANICKAM EDIBLE OILS PRIVATE LIMITED - Yentop Manickam Edible Oils,33AAACY1338C1ZU
YUM RESTAURANTS (INDIA) PRIVATE LIMITED - Yum!,09AAACY1883E1Z7
YVU FINANCIAL SERVICES PRIVATE LIMITED - YVU FINANCIAL,18AAACC9609A1ZY
YYT CATERING LLP - YYT Catering,06AABFY7536J1ZT
ZEAL AQUA LIMITED - Zeal Aqua,24AAACZ3674J1Z2
ZCL CHEMICALS LIMITED - Zcl Chemicals,27AAACZ0293R1ZN
ZEE LEARN LIMITED - Zee Learn,27AAACZ3977E1Z1
DSM FRESH FOODS PRIVATE LIMITED - Zappfresh,06AAFCD3598N1Z2
ZAST LOGISOLUTIONS PRIVATE LIMITED - ZAST,07AAACZ9073D1Z6
ZENATIX SOLUTIONS PRIVATE LIMITED - Zenatix,06AAACZ7194F1Z2
ZERODHA BROKING LIMITED - Zerodha Broking,27AABCZ2616B1ZO
ZERO MICROFINANCE AND SAVINGS SUPPORT PRIVATE LIMITED - ZERO MICROFINANCE,27AAACZ2872J1ZY
ZERODHA COMMODITIES PRIVATE LIMITED - ZERODHA,29AAACZ4586B1Z4
ZEPO TECHNOLOGIES PRIVATE LIMITED - Zepo,27AAACZ5091M1ZR
ZERODHA CAPITAL PRIVATE LIMITED - ZERODHA CAPITAL,29AABCO9754F1Z2
ZERODHA TECHNOLOGY PRIVATE LIMITED - ZERODHA TECHNOLOGY,29AAHCR1990E1Z5
ZERODHA SECURITIES PRIVATE LIMITED - ZERODHA,29AAACZ4853D1Z6
ZESTL SOFTWARE PRIVATE LIMITED - ZESTL,27AAACZ8726D1Z6
ZIM LABORATORIES LIMITED - Zim,27AAACZ0200E1ZZ
ZETWERK MANUFACTURING BUSINESSES PRIVATE LIMITED - Zetwerk,29AABCZ1506C1ZN
ZEUS NUMERIX PRIVATE LIMITED - Zeus Numerix,27AAACZ2163J1Z6
ZIQITZA HEALTH CARE LIMITED - Ziqitza,20AAACZ1733C1Z1
ZINEONE INDIA PRIVATE LIMITED - ZineOne,27AAACZ9991L1ZC
ZOHO CORPORATION PRIVATE LIMITED - ZOHO,33AAACZ4322M1ZA
ZOOMIN ONLINE (INDIA) PRIVATE LIMITED - Zoomin,29AACCD4964B1ZQ
ZOLOSTAYS PROPERTY SOLUTIONS PRIVATE LIMITED - ZOLO,29AAACZ8446N1ZG
ZS ASSOCIATES INDIA PRIVATE LIMITED - ZS,27AAACZ2157Q1ZQ
ZUNROOF TECH PRIVATE LIMITED - ZUNROOF,06AAACZ9608E2Z8
ZUVENTUS HEALTHCARE LIMITED - Zuventus Healthcare,08AAACZ1513C1ZT
ZYDEX INDUSTRIES PRIVATE LIMITED - Zydex,19AAACZ3193J1ZV
ZYDUS HOSPITALS AND HEALTHCARE RESEARCH PRIVATE LIMITED - Zydus Hospitals,24AAACZ3443K1Z9
ATOP FOOD PRODUCTS PRIVATE LIMITED - ATOP,24AAKCA7771K1Z9
1MG TECHNOLOGIES PRIVATE LIMITED - 1MG,29AAACZ8318D1CH
ONE POINT ONE SOLUTIONS LIMITED - 1 Point 1,03AAACO7100L1ZS
ZYLA HEALTH PRIVATE LIMITED - Zyla Health,07AABCZ0328A1ZV
8K MILES SOFTWARE SERVICES LIMITED - 8K Miles,33AABCP6266D1ZN
99GAMES ONLINE PRIVATE LIMITED - 99Games,27AAACZ3505A1ZT
A LITTLE WORLD PRIVATE LIMITED - A Little World,27AACCA5044R1ZB
A1 CHIPS AND EXPORTS (INDIA) PRIVATE LIMITED - A-1 CHIPS,33AAGCA3402P1ZS
ADYAR ANANDA BHAVAN SWEETS INDIA PRIVATE LIMITED - A2B,37AAICA3787F2ZE
AMAN AVIATION AND AEROSPACE SOLUTIONS PRIVATE LIMITED - A3S,07AAFCA5312H1Z0
A.A. AUTOTECH PRIVATE LIMITED - AA Autotech,06AAGCA5257Q1Z6
AACHI SPICES AND FOODS PRIVATE LIMITED - Aachi Spices and Foods,33AAICA3363P1ZE
RELIANCE INFRASTRUCTURE CONSULTING & ENGINEERS PRIVATE LIMITED - AAA Infrastructure Consulting,27AAFCA6510P1ZF
AAMBY VALLEY LIMITED - Aamby Valley,27AAGCA0045C1ZB
AAMODA PUBLICATIONS PRIVATE LIMITED - Aamoda Publications,33AADCA7212Q1ZL
AARISH SOLAR POWER PRIVATE LIMITED - Aarish Solar Power,37AANCA8795Q1ZD
AARVI ENCON LIMITED - Aarvi,27AAACA3640H1Z0
AARON LAND DEVELOPERS PRIVATE LIMITED - AARON LAND DEVELOPERS,08AAGCA2378C1ZV
AASHMAN ENERGY PRIVATE LIMITED - Aashman Energy,37AANCA8796P1ZE
AASHIANA ROLLING MILLS LIMITED - Aashiana Rolling Mills,24AAFCA5815P1ZF
AAYUSH FOOD & HERBS LIMITED - Aayush Food & Herbs Ltd.,07AAACA0013E1ZN
AAVISHKAR ORAL STRIPS PRIVATE LIMITED - AAVISHKAR,36AALCA9563A1ZM
ABELLON CLEANENERGY LIMITED - Abellon CleanEnergy,05AAHCA1525G1Z5
ABAD EXPORTS PVT LTD - Abad Exports,33AABCA9685R1ZW
ABACUS PERIPHERALS PRIVATE LIMITED - Abacus Peripherals,09AAACA7301F1Z4
AB GLOBAL TRADE PRIVATE LIMITED - AB GLOBAL TRADE,07AAGCA8221Q1ZA
ABCO INDIA PRIVATE LIMITED - ABCO,33AAHCA4016E1ZA
ABHAY NUTRITION PRIVATE LIMITED - Abhay Cotex,27AAHCA0503A1ZJ
ABHIBUS SERVICES (INDIA) PRIVATE LIMITED - Abhibus Services,36AAHCA5610N1ZJ
ABILITY GAMES PRIVATE LIMITED - ABILITY GAMES,19AARCS0049R1ZG
ABM TELE MOBILES INDIA PRIVATE LIMITED - ABM TELE,36AAGCA9520J1ZJ
ABP NEWS NETWORK PRIVATE LIMITED - Abp News Network,03AADCM0507A1ZH
ABS MERCANTILES PRIVATE LIMITED - Abs,32AAICA1793K2ZJ
ACCESS COMPUTECH PVT LTD - Access Computech,24AABCA9333J1ZQ
ACCELYA KALE SOLUTIONS LIMITED - Accelya Kale Solutions Ltd.,27AAACK7508A1ZX
ACCIL AUTO STEELS PRIVATE LIMITED - Accil Auto,06AALCA0192M1ZH
ACCUPAK PRIVATE LIMITED - ACCUPAK,29AAACP9888Q1Z4
ACE DESIGNERS LIMITED - Ace,29AABCA2364F1ZW
ACCUTEST RESEARCH LABORATORIES INDIA PRIVATE LIMITED - Accutest Research Labs,27AADCA0798B3ZU
ACE CREATIVE LEARNING PRIVATE LIMITED - Ace Creative Learning,36AAGCA9919F1ZH
ACE TECHNOLOGIES & PACKAGING SYSTEMS PRIVATE LIMITED - ACE TECHNOLOGIES,27AAECA1882F1ZS
ACE TYRES LIMITED - ACE TYRES,36AADCA2210N1ZX
ACER GRANITO PRIVATE LIMITED - Acer Granito,24AAGCA9273J1ZE
ACG PAMPAC MACHINES PRIVATE LIMITED - ACG,27AAACP4134F1ZQ
AVANT GARDE CLEANROOM & ENGG. SOLUTIONS PRIVATE LIMITED - ACES,07AAICA5257G1ZN
ACG ARTS AND PROPERTIES PRIVATE LIMITED - ACG,27AAACU0615L1ZE
ACME GENERICS LLP - ACME Generics,02ABCFA2649A1Z9
ACME HOUSING INDIA PRIVATE LIMITED - Acme Housing India,24AAFCA1484L1ZM
ACPL EXPORTS PRIVATE LIMITED - Acpl,07AAGCA9138E1ZP
ACME INFOVISION SYSTEMS PRIVATE LIMITED - Acme Infovision,27AAFCA7353N1Z8
ACT DIGITAL HOME ENTERTAINMENT PRIVATE LIMITED - ACT,37AACCE0180C1Z6
ACTIVZ LIFESCIENCES (I) PRIVATE LIMITED - ACTIVZ LIFESCIENCES,36AAICA8495L1ZX
AD HYDRO POWER LIMITED - Ad Hydro Power,02AAECA6200D1ZM
RELIANCE ORNATUS ENTERPRISES AND VENTURES PRIVATE LIMITED - ADA Enterprises,23AAFCA5471K1ZN
AD2PRO MEDIA SOLUTIONS PRIVATE LIMITED - Ad2Pro,29AAFCA9418A1ZT
ADAM&COAL RESOURCES PRIVATE LIMITED - Adam and Coal,33AAECA8645G2ZP
ADANI ENNORE CONTAINER TERMINAL PRIVATE LIMITED - Adani Ennore Container Terminal,33AAMCA4312N1ZN
ADAA TRADERS PRIVATE LIMITED - ADAA TRADERS,27AAHCA7195A1ZP
ADANI HOSPITALS MUNDRA PRIVATE LIMITED - Adani Hospitals Mundra,24AAMCA1516G1Z1
ADANI GREEN ENERGY (TAMILNADU) LIMITED - Adani Green Energy Tamilnadu,24AANCA3219R2Z8
ADANI KATTUPALLI PORT PRIVATE LIMITED - ADANI KATTUPALLI PORT,33AANCA7331G2ZR
ADANI INTERNATIONAL CONTAINER TERMINAL PRIVATE LIMITED - ADANI INTERNATIONAL CONTAINER TERMINAL,24AAJCA5406A1ZB
ADANI PETROLEUM TERMINAL PRIVATE LIMITED - ADANI PETROLEUM,24AAOCA3603J1ZS
ADANI VIZAG COAL TERMINAL PRIVATE LIMITED - ADANI VIZAG COAL TERMINAL,37AAJCA5000E1Z6
ADANI VIZHINJAM PORT PRIVATE LIMITED - ADANI VIZHINJAM,32AANCA7444G2ZN
ADANI WAREHOUSING SERVICES PRIVATE LIMITED - ADANI WAREHOUSING SERVICES,24AAKCA4998E1ZF
ADDISON & CO LIMITED - ADDISON & CO.,27AAACA5199H1ZI
ADDRESSHEALTH SOLUTIONS INDIA PRIVATE LIMITED - Address Health,29AAICA3671J1ZC
ADINATH SILKS PRIVATE LIMITED - Adinath,29AAECA5815C1ZX
ADGAONKAR SARAF PRIVATE LIMITED - ADGAONKAR SARAF,27AAECA2019C1ZB
ADITYA BIRLA MONEY LIMITED - Aditya Birla Money.,36AAACA7472K1ZG
ADITYA BIRLA INSURANCE BROKERS LIMITED - Aditya Birla Group,29AABCB8091L1Z6
ADITYA BIRLA HEALTH SERVICES LIMITED - Aditya Birla Health Services,27AADCA7613B1Z4
ADISANKARA SPINNING MILLS PRIVATE LIMITED - Adisankara,33AABCA5198B1Z1
ADITI HEALTH OILS PRIVATE LIMITED - Aditi Oils,19AADCA7438E1ZO
ADFACTORS PR PRIVATE LIMITED - Adfactors Pr,09AABCA2020Q1ZQ
ADITYA STEEL ROLLING MILLS PVT LTD - Aditya Steel Rolling Mills,37AABCA4911A1ZC
ADJAVIS VENTURE LIMITED - Adjavis Venture,24AAFCA7946R1ZZ
ADIUVO DIAGNOSTICS PRIVATE LIMITED - Adiuvo Diagnostics,37AAOCA0680R1ZY
ADLER TALENT SOLUTIONS PRIVATE LIMITED - ADLER,24AAMCA2137K1ZP
ADONMO PRIVATE LIMITED - ADONMO,36AAOCA5720E1ZS
ADS SPIRITS PRIVATE LIMITED - ADS Spirits,27AAOCA3623N1ZA
ADVANCE CABLE TECHNOLOGIES PRIVATE LIMITED - Advance Cable Technologies,29AAFCA0181L1ZK
ADVANTEDGE HEALTHCARE SOLUTIONS PRIVATE LIMITED - ADVANTEDGE,29AAKCA0815G1ZT
ELCOM INTERNATIONAL PRIVATE LIMITED - ELCOM INTERNATIONAL,27AABCE5257H1ZM
ADVANTUM HEALTH PRIVATE LIMITED - ADVANTUM HEALTH,36AADCI9980R1ZI
ADVENIO TECNOSYS PRIVATE LIMITED - Advenio,06AAICA8417C1ZX
AECOM INDIA PRIVATE LIMITED - Aecom India,36AAHCA1976H1ZJ
AEON PROCARE PRIVATE LIMITED - Aeon Procare,24AAOCA6410F1ZY
AMARA RAJA ELECTRONICS LIMITED - Amara Raja Electronics,36AAECA2774J1ZJ
AEON CREDIT SERVICE INDIA PRIVATE LIMITED - AEON CREDIT SERVICE,27AAJCA3328D1ZY
AFFINE ANALYTICS PRIVATE LIMITED - AFFINE ANALYTICS,29AAJCA8212A1ZZ
AEROSTRUCTURES MANUFACTURING INDIA PRIVATE LIMITED - Aerostructures Manufacturing India,29AALCA3519Q1Z0
AEROSPACE PROCESSING INDIA PRIVATE LIMITED - AEROSPACE PROCESSING,29AAGCA3931P1Z7
AGARWAL RUBBER LIMITED - Agarwal Rubber,36AABCA7371G1ZQ
A G OILS PRIVATE LIMITED - AG OILS,24AACCD3761G1ZX
AGGRA TECHNOLOGIES PRIVATE LIMITED - AGGRA TECHNOLOGIES,27AAPCA7189L1ZS
AGMATEL INDIA PRIVATE LIMITED - Agmatel,33AAACA8116A1ZG
AGNEXT TECHNOLOGIES PRIVATE LIMITED - AGNEXT,03AAOCA7957K2Z4
AGNI STEELS PRIVATE LIMITED - Agni Steel,33AABCA7819F1ZX
AGR STEEL STRIPS PRIVATE LIMITED - Agr Steel Strips,06AABCA3495R1Z5
NABSAMRUDDHI FINANCE LIMITED - AGRI BUSINESS FINANCE,36AABCA7129E1ZY
AGRICO MINING COMPANY LLP - AGRICO MINING,27ABIFA1042M1ZH
AGRIMAS CHEMICALS LIMITED - AGRIMAS CHEMICALS,03AACCA4657L1ZO
AGRIMONY TRADEX VYAAPPAR PRIVATE LIMITED - AGRIMONY,37AAPCA3152P1Z4
AGROH INFRASTRUCTURE DEVELOPERS PRIVATE LIMITED - AGROH INFRASTRUCTURE DEVELOPERS,24AAECA2752L1ZQ
AGSONS AGENCIES (INDIA) PRIVATE LTD - Agsons,06AAACA0346C1ZH
AGROSURG IRRADIATORS (INDIA)) PRIVATE LIMITED - Agrosurg,24AACCA6603N1ZQ
AGUACLAN WATER PURIFIERS PRIVATE LIMITED - Aguaclan,33AAPCA9562P1ZU
AHZ INTERIOR PRIVATE LIMITED - AHZ,27AAMCA6891L1ZW
AHAGURU EDUCATION TECHNOLOGY PRIVATE LIMITED - AHAGURU,33AAKCA3051G1Z2
ASIAN INSTITUTE OF NEPHROLOGY AND UROLOGY PRIVATE LIMITED - AINU,36AADCD8508L2ZC
AIOCD PHARMASOFTTECH AWACS PRIVATE LIMITED - AIOCD AWACS,33AAGCA7860B1ZZ
AIR INDIA LIMITED - Air India,36AACCN6194P1ZQ
AIR TRAVEL BUREAU LIMITED - Air Travel Bureau,36AAACA0313P2ZV
AIR OK TECHNOLOGIES PRIVATE LIMITED - Air Ok Technologies,33AANCA4200A1ZI
AIR INFOTECH SERVICES PRIVATE LIMITED - AIR Infotech,27AAKCA8133B2ZV
AIRBUS GROUP INDIA PRIVATE LIMITED - Airbus India Operations,07AAGCA1513R1ZJ
AIREN METALS PVT LTD - Airen Metals,06AABCA5583C1ZZ
AIREL (INDIA) PRIVATE LIMITED - Airel India,29AAFCA8583N1ZU
AIRPAY PAYMENT SERVICES PRIVATE LIMITED - Airpay,27AAKCA4619A1ZZ
AIRTECH COOLING PROCESS PRIVATE LIMITED - Airtech Cooling Proces,06AAGCA9052M1ZD
AISHWARYA PAINTS PRIVATE LIMITED - AISHWARYA PAINTS,32AABCA9644A1Z6
AJNARA INDIA LIMITED - Ajnara,07AAACA4700C1ZH
AJAY ENTERPRISES PRIVATE LIMITED. - Ajay Enterprises,06AAACA1967D1Z2
AKANKSHA AUTOMOBILES PRIVATE LIMITED - Akanksha Automobiles,09AAGCA1948N1Z8
AKANKSHA AUTOMOBILES (RUDRAPUR) PRIVATE LIMITED - Akanksha Automobiles (Rudrapur),09AAGCA1948N1Z8
AKBAR TRAVELS OF INDIA PRIVATE LIMITED - Akbar Travels Of India,36AADCA2140D1ZD
AKER POWERGAS PRIVATE LIMITED - Aker Powergas,27AAJCA0766B1ZY
ALAKNANDA SPONGE IRON LIMITED - ALAKNANDA SPONGE IRON,20AAECA7701K1Z1
AKSHAYA PRIVATE LIMITED - Akshaya,29AAPCA9455R1ZF
ALANKIT LIMITED - ALANKIT,03AAACE1288P1ZH
ALANKIT ASSIGNMENTS LIMITED - Alankit,07AAACA9483E1ZN
ALCHEMIST ASSET RECONSTRUCTION COMPANY LIMITED - Alchemist ARC,07AABCD7535K1ZH
ALCHEMIST HOSPITALS (GURGAON) PRIVATE LIMITED - ALCHEMIST HOSPITALS,06AANCA7550P1Z1
ALFA PEB LIMITED - Alfa Peb,24AAMCA4282H2ZL
ALCO INFO TECH PRIVATE LIMITED - Alco Info Tech,19AADCA1326R1ZE
ALCHEMY STAFFING SOLUTIONS PRIVATE LIMITED - ALCHEMY STAFFING,21AAOCA0275G1ZZ
ALD AUTOMOTIVE PRIVATE LIMITED - Ald Automotive,27AAFCA0924K1ZR
ALDIAM MOTORS PRIVATE LIMITED - Aldiam Motors,24AAHCA4154H1ZW
ALDINE VENTURES PRIVATE LIMITED - ALDINE,07AAHCP6436H1Z8
ALEX ASTRAL POWER PRIVATE LIMITED - Alex Astral Power,19AAICA0255E1ZY
ALGIZ CONSULTANCY SERVICES PRIVATE LIMITED - ALGIZ CONSULTANCY SERVICES,27AAQCA3881Q1ZQ
ALF ENGINEERING PRIVATE LIMITED - Alf Engineering,27AAFCA6242G2ZS
ALGOR SUPPLY CHAIN SOLUTIONS PRIVATE LIMITED - ALGOR,27AANCA9923G1ZB
ALICON CASTALLOY LIMITED - Alicon Castalloy,27AABCP0252B1Z2
ALIVIRA ANIMAL HEALTH LIMITED - Alivira Animal Health,19AAMCA0621Q1ZB
ALIA PREMEDIA SERVICES PRIVATE LIMITED - ALIA PREMEDIA,27AALCA3436C1ZX
ALGOWORKS TECHNOLOGIES PRIVATE LIMITED - Algoworks Solutions,09AAGCA0485Q1Z4
ALINA PRIVATE LIMITED - Alina,10AANCA9136F1ZV
ALL SERVICES GLOBAL PRIVATE LIMITED - All Services Global,27AAHCP2630H1ZI
ALLCHECKDEALS INDIA PRIVATE LIMITED - Allcheckdeals,07AAHCA2143G1Z1
ALLEN LABORATORIES LTD - Allen Lab,19AACCA6788J1Z3
ALLEGRO INFOMEDIA PRIVATE LIMITED - ALLEGRO INFOMEDIA,27AAKCA8814F1ZK
ALLIANCE INSURANCE BROKERS PRIVATE LIMITED - AllianceInsurance,27AAECA3574G2ZO
ALLIED GLOBAL INFRASTRUCTURE LIMITED - Allied Global Infrastructure,09AAECG8027G1ZJ
ALLSEC TECHNOLOGIES LIMITED - Allsec,29AACCA5106G2ZY
ALPHA FOAM LIMITED - ALPHA FOAM,27AACCA4196J1ZG
WILLIS TOWERS WATSON INDIA INSURANCE BROKERS PRIVATE LIMITED - ALMONDZ INSURANCE BROKERS,24AAECA4094M1ZH
ALMAMAPPER TECHNOLOGIES PRIVATE LIMITED - ALMAMAPPER,24AANCA6292J1ZA
ALNICHE LIFESCIENCES PRIVATE LIMITED - ALNICHE LIFESCIENCES,07AALCA1173C1Z1
ALPHAGREP SECURITIES PRIVATE LIMITED - AlphaGrep,29AAACW4533B1ZK
ALPHAICS INDIA PRIVATE LIMITED - ALPHAICS,29AAOCA8300L1ZA
ALPINE KNITS INDIA PRIVATE LIMITED - ALPINE KNITS,29AADCA9626N1Z2
ALPLA INDIA PRIVATE LIMITED - ALPLA,36AAFCA3154M1ZK
ALTIZON SYSTEMS PRIVATE LIMITED - ALTIZON,27AALCA5334K1ZF
ALTICO CAPITAL INDIA LIMITED - ALTICO CAPITAL INDIA,27AACCC3064F1ZY
ALTRUIST TECHNOLOGIES PRIVATE LIMITED - Altruist Technologies,04AAFCA3725N1ZO
ALTUM STAFFING AND MARKETING SOLUTIONS PRIVATE LIMITED - ALTUM STAFFING,06AAOCA9716C1ZN
ALVAREZ & MARSAL INDIA PRIVATE LIMITED - ALVAREZ & MARSAL,27AAGCA5352E1ZV
AMARJYOT CHEMICAL LIMITED - AMARJYOT CHEMICAL,24AABCN1585F1ZO
AMAZON INDIA LIMITED - AMAZON INDIA,29AAMCA0671Q1Z0
AM WEBSHOP INDIA PRIVATE LIMITED - AM WEBSHOP INDIA,07AAJCA7770K1Z7
AMA HERBAL LABORATORIES PRIVATE LIMITED - AMA HERBAL,09AACCA8040K1ZL
AMBAB INFOTECH PRIVATE LIMITED - AMBAB INFOTECH,27AAHCA2072J1ZO
AMAR PRAKAASH DEVELOPERSS PRIVATE LIMITED - Amar Prakaash,33AAHCA6244J1ZP
GLOBAL GOURMET PRIVATE LIMITED - Global Gourmet,24AABCJ7470P1Z3
AMBIENCE PRIVATE LIMITED - Ambience,09AAACA0541K1ZX
AMBIENCE PROJECTS AND INFRASTRUCTURE PRIVATE LIMITED - Ambience Projects,06AAICA8660R2ZW
AMBIENCE HOSPITALITY MANAGEMENT PRIVATE LIMITED - Ambience Hospitality,06AAECA6420D1Z8
AMBIENCE HOTELS & RESORTS PRIVATE LIMITED - Ambience Hotels & Resorts,36AABCM6741N1Z3
AMBIT FLOWERS ASSET RECONSTRUCTION PRIVATE LIMITED - AMBIT FLOWERS ARC,27AANCA4665K1Z5
AMBIT CAPITAL PRIVATE LIMITED - Ambit Capital,07AABCP6621N1Z6
AMCOR RIGID PLASTICS INDIA PRIVATE LIMITED - Amcor,27AADCS6330D1ZM
AMERICUS REAL ESTATE PRIVATE LIMITED - Americus Real Estate,06AAHCA0363Q1ZG
AMI TECH (INDIA) PRIVATE LIMITED - AMI Tech (India),27AABCA4593L1ZC
AMRAVATI CHIKHLI EXPRESSWAY LIMITED - AMRAVATI CHIKHLI EXPRESSWAY,27AANCA7450L1Z6
AMIRTHAA DAIRY PRIVATE LIMITED - AMIRTHAA,33AANCA2783N1Z7
AMOGHA POLYMERS INDIA PRIVATE LIMITED - AMOGHA POLYMERS,33AAOCA5737B1ZV
AMPSOLAR INDIA PRIVATE LIMITED - Ampsolar,07AAOCA5172E1ZN
AMMAN -TRY STEELS PRIVATE LIMITED - Amman-Try Steels,33AAFCA0092E1Z8
AMRIT BOTTLERS PVT LTD - Amrit Bottlers Pvt Ltd,23AACCA4794J1ZK
HEMP PHARMA AMRO PRIVATE LIMITED - AMRO ORGANIC HEMP,07AAMCA8227E1ZN
AMRUTANJAN HEALTH CARE LIMITED - Amrutanjan,29AAACA3164C1Z3
AMS FASHIONS PRIVATE LIMITED - AMS,24AAICA0878R1Z3
ANALYTTICA DATALAB PRIVATE LIMITED - ANALYTTICA DATALAB,29AAKCA6169K1Z1
ANALOGIC AUTOMATION PRIVATE LIMITED - ANALOGIC AUTOMATION,27AAKCA1594J1ZC
ANAMIKA CONDUCTORS PRIVATE LIMITED - Anamika Conductors,27AABCA5681P1Z5
ANAMALAI PAPER MILLS PRIVATE LIMITED - Anamalai Paper,33AALCA1633M1ZO
ANAND RATHI ADVISORS LIMITED - Anand Rathi Advisors,27AAACS6836P2ZO
ANANT TOOLS PVT LTD - ANANT,03AABCA0503E1ZR
ANANTHA NATURALS PRIVATE LIMITED - ANANTHA NATURALS,33AANCA5715G1ZS
ANDHRA NETWORKS LIMITED - Andhra Networks,37AACCR2460C1ZQ
ANANYA FINANCE FOR INCLUSIVE GROWTH PRIVATE LIMITED - Ananya Finance,24AAHCA8023D1Z4
AND CHILLIES HOSPITALITY PRIVATE LIMITED - AND CHILLIES HOSPITALITY,36AAHCR3835L1ZZ
ANAROCK PROPERTY CONSULTANTS PRIVATE LIMITED - ANAROCK,27AACCJ6158P1ZX
ANDHRA PRADESH GAS POWER CORPORATION LIMITED - Andhra Pradesh Gas Power Corporation,37AABCA9105C1Z4
ANGELIQUE INTERNATIONAL LIMITED - Angelique,09AACCA4675N1Z6
ANGO HEALTH PRIVATE LIMITED - ANGO HEALTH,06AAOCA7859E1ZB
ANKUR UDYOG LIMITED - ANKUR UDYOG,09AACCA6741R2Z2
ANKUR HEALTHCARE PRIVATE LIMITED - ANKUR HEALTHCARE,37AAJCA4672N1Z3
ANSAL HOUSING LIMITED - ANSAL HOUSING,07AAACA0377R1ZD
ANSHUL SPECIALTY MOLECULES PRIVATE LIMITED - ANSHUL SPECIALTY MOLECULES,27AABCA4003H1Z8
ANTHELIO BUSINESS TECHNOLOGIES PRIVATE LIMITED - Anthelio,36AADCC2554M1ZI
ANTUIT INDIA PRIVATE LIMITED - ANTUIT,29AALCA7385A1ZH
ANTWORKS SOLUTIONS INDIA PRIVATE LIMITED - AntWorks,27AANCA3531A1Z3
THE ANUP ENGINEERING LIMITED - Anup Engineering,24AAQCA0309R1ZD
ANUSPA HERITAGE PRODUCTS PRIVATE LIMITED - ANUSPA HERITAGE,27AACCA9104C1Z5
NORISYS TECHNOLOGY LIMITED - Norisys,06AAACN2855K1ZD
ANVITA TOURS2HEALTH PRIVATE LIMITED - ANVITA TOURS2HEALTH,32AAICA0790Q1ZD
ANVITI INSURANCE BROKERS PRIVATE LIMITED - ANVITI INSURANCE BROKERS,33AAOCA6454D1ZR
AOSTA SOFTWARE TECHNOLOGIES INDIA LIMITED - Aosta,33AACCA4748E1Z0
A P ENTERPRISES PRIVATE LIMITED - AP Enterprises,32AAKCA0053G1Z8
APCER LIFE SCIENCES INDIA LIMITED - APCER LIFE SCIENCES,27AAHCA6482E1ZL
APEX COCO AND SOLAR ENERGY LIMITED - Apex Coco,33AALCA1409P1ZK
APEEJAY SURRENDRA PARK HOTELS LIMITED - The Park Hotels,07AAACB7961L1ZC
APEX HOSPITALS PRIVATE LIMITED - APEX HOSPITALS,08AABCA5663M1ZD
APEX PACKAGING PVT LTD - APEX PACKAGING,27AAACA3262B1ZA
APEX KIDNEY CARE PRIVATE LIMITED - Apex Kidney Care,27AAGCA4070P1ZB
APM INFRASTRUCTURE PRIVATE LIMITED - APM Infrastructure,27AACCD3896Q2ZT
APOLLO MICRO SYSTEMS LIMITED - APOLLO,36AABCA9924D1ZT
APOGEE LEARNING PRIVATE LIMITED - APOGEE,29AAJCA5509J2ZD
APOLLO MUNICH HEALTH INSURANCE COMPANY LIMITED - Apollo Munich,24AAGCA1654H1ZY
APPLE FINANCE LIMITED - Apple Finance,27AABCA1477H1ZS
ANDHRA PRADESH POWER FINANCE CORPORATION LIMITED - APPFC,37AADCA0857D1ZZ
APPLIED SOLAR TECHNOLOGIES (INDIA) PRIVATE LIMITED - Applied Solar Technologies,29AAHCA4863F1ZI
APPU HOTELS LIMITED - Appu Hotels,33AACCA5296M1ZE
APPLOP MOBILE SOLUTIONS PRIVATE LIMITED - APPLOP,06AANCA8948F1ZA
HIMADRI FOODS LIMITED - HIMADRI,27AAACH2002G1Z9
APRAMEYAH TECHNOLOGIES PRIVATE LIMITED - APRAMEYAH,29AAGCA2748G1ZL
APTARA NEW MEDIA PRIVATE LIMITED - APTARA,27AAICA6174A1ZV
APSARA ICE CREAMS PRIVATE LIMITED - APSARA ICE CREAMS,27AAGCA4745F1ZQ
APTAR PHARMA INDIA PRIVATE LIMITED - APTAR,27AAACV8607M1ZV
APTARA TECHNOLOGIES PRIVATE LIMITED - APTARA,09AAJCA0199G1ZJ
APTARA LEARNING PRIVATE LIMITED - APTARA,32AAHCA1689F1ZT
AQUANOMICS SYSTEMS LIMITED - Aquanomics,07AAACS6765R1ZJ
APURVA INDIA PRIVATE LIMITED - Apurva India,29AACCA0690D1ZY
